Shoulder_Pan,Shoulder_Lift,Elbow,Wrist_1,Wrist_2,Wrist_3,TCP_X,TCP_Y,TCP_Z,Orientation_X,Orientation_Y,Orientation_Z
1.17308,0.31003,-2.91398,0.507407,-0.823842,1.72193,-0.0426513,0.180286,0.207874,-0.452926,-0.792888,-0.40766
1.10842,0.101135,0.110944,-2.78718,2.72231,2.06636,0.284634,0.815778,0.0435488,0.126146,-0.18089,-0.97538
-1.90569,-0.670695,2.32857,1.17206,2.88411,1.62925,0.0144114,-0.290688,0.0526361,-0.132335,-0.335007,-0.932876
-1.59458,-0.618727,2.25071,0.0961117,-0.629909,1.90549,0.10368,-0.231275,-0.0410302,0.172251,-0.895618,-0.41012
-1.17997,-0.593694,2.01651,0.143431,0.0137874,1.14744,0.221095,-0.250089,-0.0614781,0.351844,-0.839072,0.414926
1.41268,-0.887447,-1.67505,-1.85724,0.854635,-2.39892,-0.131499,-0.131516,0.6607,0.42483,-0.864706,-0.267961
1.9397,-0.164558,0.586291,-1.3216,0.0428068,-1.08745,-0.40877,0.754645,-0.0606285,-0.164537,0.370444,-0.914166
2.31456,-1.43063,0.0323185,0.264621,-2.46666,2.66022,-0.224166,0.0824428,0.856354,0.0747701,-0.899264,-0.430967
0.286166,-0.250602,-2.63908,0.533804,2.12325,3.10553,0.0639748,0.132601,0.35923,0.571305,-0.718645,-0.396433
0.82274,0.309753,-0.816478,2.29536,1.70248,-1.96354,0.36575,0.554603,0.17043,-0.328069,-0.91132,0.248731
1.69452,-0.668932,1.61517,-1.02794,1.97518,-1.49498,-0.178717,0.552663,-0.0598143,-0.0828095,0.101633,-0.991369
-1.72617,-1.00679,-2.50056,1.98104,1.82364,0.633685,0.11473,0.0271247,0.303835,0.860983,0.454809,0.227721
-0.291655,-0.257327,0.825424,-1.88499,2.09908,2.16244,0.829455,-0.135053,-0.0374967,-0.975621,-0.210037,-0.0636181
-2.52551,-0.858244,0.657058,2.30862,1.49852,2.26315,-0.410984,-0.424719,0.537528,-0.888588,0.15098,-0.433147
-1.73937,0.30968,-0.739587,2.01441,0.761149,-2.52423,-0.00425304,-0.675561,0.12442,-0.455989,0.672963,-0.582405
1.15561,0.00796599,-1.17723,-1.38909,1.20861,-0.355391,0.154409,0.620882,0.525829,-0.613072,0.78268,0.107495
0.930511,0.309807,-2.41826,2.26923,1.96388,0.952494,0.0252239,0.216559,0.203066,-0.220518,0.60025,0.768811
-0.220021,-0.678969,1.64554,-0.990867,-2.57181,2.58379,0.566312,-0.0148049,-0.0613656,-0.609619,0.605322,0.511811
-1.74946,0.265992,-0.228491,-2.48254,1.88796,1.51718,-0.0459143,-0.868417,0.0353366,0.16624,0.634024,-0.755234
-2.07461,-0.878921,2.23444,-1.37196,-2.01943,-3.1321,-0.0765141,-0.364889,-0.0614024,0.998329,-0.0553363,-0.0166216
-1.60369,0.309785,-2.86997,2.77084,-0.888219,0.170861,0.10721,-0.0607381,0.0824639,-0.745413,0.597154,0.296254
-1.21574,-1.67597,-2.96669,3.14159,2.4209,0.11786,0.110155,0.0168741,0.113919,0.591744,0.289057,0.752519
1.69962,-0.572349,1.83893,-3.01702,2.34489,2.99986,-0.181201,0.549164,-0.0379843,0.703986,0.0757354,-0.706164
1.75787,0.0733231,0.182245,-1.79368,2.63151,-0.355088,-0.274251,0.862001,-0.0442274,-0.519402,0.282559,0.806463
-0.632215,0.1703,3.01296,-3.14184,-0.673877,0.685695,0.0830739,0.0744482,-0.0610994,-0.75174,-0.0480355,0.657708
1.6999,-0.791854,-2.26249,2.53766,-0.269551,-0.4673,-0.102393,-0.0591013,0.343499,0.303448,-0.490698,-0.816783
-0.0695963,-1.90673,-0.416184,-2.03906,-0.55615,2.52666,-0.488187,0.143446,0.809333,0.332951,0.40905,-0.849601
-0.746955,-0.649741,1.98118,-3.1416,-1.25913,-0.104003,0.45817,-0.275477,-0.0123508,-0.516119,-0.812287,-0.271683
-2.29726,0.309597,-3.0751,0.6912,-0.221143,-2.41128,-1.66669e-05,-0.164344,0.149408,-0.0330292,-0.283176,0.958499
-2.9566,-0.930338,2.05769,1.32514,-1.2291,0.00134917,-0.335824,-0.173889,0.148675,-0.428361,0.878381,0.212022
-2.82775,0.309844,-0.809192,3.14158,0.418384,-1.68034,-0.635717,-0.321091,0.230495,0.522446,0.216267,0.82479
0.312149,-0.543125,2.57479,1.10048,0.0202515,0.168824,0.145875,0.161766,0.0521248,0.933293,0.322148,-0.158697
2.39083,-1.06859,-2.48865,2.99544,2.40082,-1.20599,0.00147207,-0.150654,0.223195,-0.691034,0.315456,-0.650354
-1.91925,-1.64386,1.69655,3.14162,1.24389,-2.26042,-0.0222667,-0.380963,0.586883,-0.510559,0.359291,0.781178
-0.872342,-0.615858,2.11654,0.208005,-0.522081,0.874327,0.264057,-0.144743,-0.0436123,0.292743,-0.846155,0.445336
-0.363339,-1.36046,2.96556,2.12897,2.84819,0.0891759,0.158562,0.0564852,0.191291,-0.683427,0.568033,0.458548
-1.15303,-0.653813,2.12585,1.66592,-2.94728,-2.97743,0.252185,-0.299089,0.0519619,0.566604,-0.806901,0.166943
0.105619,0.138919,-0.136951,1.25774,2.37242,-0.74615,0.707512,0.184768,0.000564394,-0.535886,0.456791,-0.710048
2.15681,-2.34761,1.89713,2.10567,-2.82486,-0.438914,-0.0692999,-0.0929632,0.571012,0.509181,-0.257275,-0.821307
1.14763,0.284882,-1.6225,-0.299642,1.96167,-0.084682,0.143974,0.585467,0.357636,-0.8157,0.43228,0.384406
1.09385,0.310113,-0.702353,-2.37843,-2.25548,-2.98667,0.270972,0.762158,0.197618,-0.386912,0.918401,-0.0826901
3.1237,-0.65852,0.249479,-0.452181,2.84056,-0.0362224,-0.769657,-0.0953981,0.44358,-0.654475,-0.284655,0.700453
0.930434,-0.0187302,-0.413407,-2.89682,3.13654,1.55336,0.368648,0.67744,0.354392,0.100969,0.135657,-0.985597
1.53457,0.283087,-0.314565,-1.17847,0.339998,-1.54563,-0.0768897,0.892064,-0.0506252,0.0251867,0.926621,-0.375152
1.48582,-0.148369,0.452766,-1.29,-1.09679,0.066366,-0.0346212,0.879561,-0.0178601,0.85854,-0.381099,-0.343034
1.20945,0.232843,-0.301613,-0.515716,3.07708,1.02723,0.200908,0.840318,-0.0608909,-0.0459686,-0.0273154,0.998569
0.274137,-0.440724,1.37869,1.07234,-2.86072,1.19801,0.481357,0.24875,-0.0055582,0.695326,0.0906636,-0.712953
-2.13872,-1.33158,1.96807,2.95266,-3.0788,-0.114967,-0.153855,-0.444058,0.354239,0.401506,0.745156,0.53248
-1.28591,0.309725,-1.83209,-3.09403,-1.88112,1.03047,0.197371,-0.285593,0.360482,-0.234434,-0.942409,-0.23855
-1.37529,0.309922,-2.97447,-1.75041,0.702517,1.336,0.100427,0.0547516,0.167384,0.338198,-0.933989,-0.115267
1.01349,-0.371758,1.167,2.76262,-2.96875,1.64263,0.282283,0.659326,0.0500301,-0.189584,-0.280872,-0.940834
2.40373,-0.131814,-1.37314,-1.4331,0.454479,-2.29975,-0.418412,0.232892,0.629114,0.518821,-0.0765038,0.851453
2.68765,0.309618,-2.42715,-2.67691,0.294244,2.69053,-0.143603,-0.0513822,0.286976,-0.339447,0.456047,-0.822677
-0.613245,-1.53708,1.80475,0.855473,-0.14915,0.0338699,0.314111,-0.0875885,0.369205,-0.41036,0.107191,0.905602
-0.634782,0.309791,-2.63521,-0.16992,2.35969,-2.65809,0.220186,-0.0266028,0.320922,0.259315,-0.965766,-0.00718658
0.0791241,-1.73601,-0.182603,0.763923,1.81032,-1.93127,-0.125284,0.0995588,0.838875,0.846575,-0.276597,-0.454758
-1.65502,-0.6928,2.16183,-3.1416,-2.36804,3.11325,0.0699814,-0.468577,-0.0200001,0.692182,-0.103063,-0.714326
0.883363,-1.43394,-0.1305,-1.35219,-0.695433,2.65254,-0.0325876,0.132319,0.994692,-0.922895,-0.23272,-0.306768
-0.394509,0.309956,-2.82602,1.44418,1.86721,1.1925,0.198783,0.0354714,0.143911,-0.56992,0.619897,0.539368
-0.198435,0.309653,-2.02923,1.70814,-2.71802,-3.11552,0.362419,0.0384593,0.252922,-0.812081,0.582403,-0.0364833
-1.30989,-1.82111,0.72661,2.32094,-2.03276,3.02186,0.101709,0.0421895,0.817553,0.849158,0.264964,0.456864
0.778584,-1.19674,2.22762,-0.819691,-0.380398,2.01327,0.163325,0.314435,0.0557711,0.299962,0.519214,0.800275
-2.24019,-1.95931,-1.41748,-2.5929,-3.07479,2.06977,0.440302,0.380546,0.301039,0.138857,0.124004,0.982518
-1.56928,0.31003,-0.656773,2.95399,0.367473,-1.42576,0.110248,-0.725273,0.174253,0.051336,0.387936,0.920256
-1.9294,-1.10669,-1.68074,1.531,0.234933,-1.62284,0.13297,0.0437699,0.575971,-0.350147,-0.899691,-0.260678
-2.1459,-2.14828,-0.409221,-2.86145,1.86839,1.1482,0.434929,0.470316,0.600095,-0.0907506,-0.860888,0.500637
0.872628,0.309738,-2.0011,0.908484,-1.50652,-0.207825,0.189172,0.395229,0.281922,0.812898,-0.550336,-0.190598
2.84616,0.0731454,-0.139465,-3.02599,1.84792,2.88211,-0.816172,0.1343,0.17863,0.0300947,0.962588,-0.269294
-2.86761,-0.295516,-1.7125,1.40314,-0.157214,1.49991,-0.253804,-0.18471,0.490429,0.598471,0.179719,0.780726
-1.36298,-0.12709,0.602024,3.14161,1.88027,-1.58706,0.274687,-0.773664,0.0478323,0.0800901,-0.454907,0.88693
-1.15928,-0.616873,1.86635,1.20264,-2.76918,0.683626,0.264172,-0.332422,0.0358714,-0.320712,0.0295939,-0.946714
-1.02128,-0.0164032,-2.15676,1.47485,2.44257,-2.76617,0.230726,-0.167743,0.346848,-0.672283,-0.0485352,-0.738701
-2.38988,-1.14054,-0.513342,-0.953211,-1.56972,-1.30189,-0.0664031,-0.211488,0.947769,-0.54037,-0.141456,0.829452
-1.41943,-0.0757391,0.502918,1.76585,-2.81695,0.828763,0.21404,-0.679365,0.0139728,-0.179068,-0.255567,-0.950063
-1.25684,0.309704,-1.9587,-0.118066,0.320545,-2.93745,0.248026,-0.410435,0.369138,-0.288023,-0.112028,0.951048
0.763199,0.309773,-2.36665,-0.865123,1.24012,-0.725412,0.0995327,0.246255,0.398795,-0.213407,0.77519,0.594591
-2.23636,-0.649505,-2.84268,-2.71093,-2.60614,-3.12846,0.109009,-0.0379061,0.117129,0.931272,0.360044,0.0556922
-1.3889,0.309701,-0.983388,-0.459433,0.435213,2.92787,0.251535,-0.764168,0.164228,-0.372023,-0.254984,0.892514
-1.04176,-0.532659,1.69161,0.601109,-2.24021,-1.33842,0.311341,-0.316281,-0.0366597,-0.651838,0.757154,0.0427325
-1.12439,0.309795,-1.75564,1.3491,-0.197321,1.24852,0.298253,-0.370321,0.254577,-0.229018,0.334668,0.914083
1.10078,-2.24146,1.28271,2.55414,0.878667,-0.234443,-0.15773,-0.0694995,0.745482,-0.765891,0.145702,0.626244
1.64165,0.309953,-0.605437,0.540387,-2.92463,2.0137,-0.162472,0.747422,-0.0180736,-0.0787866,-0.193024,0.978026
-0.222601,-1.88398,1.14737,-2.50071,1.39926,-0.283394,0.170959,0.0732143,0.851209,0.341894,0.892565,0.293999
-2.42897,0.0482884,-2.24383,2.04532,2.52035,1.14249,-0.0869613,-0.219397,0.293219,0.00840119,-0.31223,0.94997
-2.19526,0.309785,-2.00414,-1.05966,2.45173,-3.12214,-0.140753,-0.381999,0.436485,-0.937963,-0.213185,-0.273455
-2.56008,-1.1391,2.58772,-0.0383454,-1.03217,0.512906,-0.0505125,-0.163822,0.0707146,-0.75593,0.398183,0.519634
-1.67506,-0.0370159,0.474767,1.1275,3.12992,-1.57824,0.0372309,-0.692962,-0.0619139,0.10399,0.994577,0.00189767
-1.48064,0.309657,-1.54278,2.87551,1.25669,-0.711732,0.14835,-0.428714,0.336516,0.660112,0.697,0.280077
-2.84353,-0.343393,0.864714,0.295712,0.844193,2.13754,-0.609667,-0.301482,-0.0278786,-0.939187,0.131268,0.317328
-2.32619,-0.601259,1.97009,-3.12434,1.39815,-2.68976,-0.278538,-0.454985,-0.0373194,-0.919988,0.315823,0.232115
-1.56124,0.309715,-0.612026,0.890197,-2.44825,1.24597,0.116093,-0.725671,-0.00235168,-0.196981,-0.731767,0.652469
-1.38955,0.0304455,0.0703416,0.296902,-1.13977,-0.0956927,0.247674,-0.74598,-0.0505086,-0.965353,0.250533,0.0729804
1.5972,-0.264343,2.9397,-3.14164,0.099196,1.9042,-0.111815,0.099489,-0.0606727,0.0359338,-0.133022,0.990461
0.395429,0.309453,3.00107,-2.80945,-0.28544,3.13382,-0.0672574,0.090203,-0.0573358,0.671594,0.58545,-0.454105
1.16351,-0.479135,1.46427,3.14154,-0.289976,0.36185,0.166299,0.661031,0.0105306,0.324925,0.0780895,-0.94251
0.0778486,0.309997,3.03324,-0.440506,0.181643,2.45368,-0.0104372,0.108667,0.130032,-0.575428,-0.184872,-0.796684
-0.110164,-1.0985,-2.44852,-1.95101,-3.08868,1.5824,-0.220598,0.134217,0.245979,0.694517,-0.0762044,0.715429
-2.9965,-0.591335,-1.47898,-2.0255,0.458313,-0.762938,-0.0710211,-0.120687,0.725137,0.233227,-0.289113,0.92845
-1.49315,0.143031,0.02391,-2.70439,-2.48877,1.46048,0.175625,-0.850162,0.0412947,-0.11605,0.629473,-0.768308
-0.469176,0.110013,-2.2017,2.79433,0.0433048,1.85646,0.197468,0.0222712,0.310495,0.739162,-0.38838,0.550274
0.195356,-1.26645,3.09566,1.79707,1.26084,-0.691442,0.0486798,0.120899,0.19915,0.352989,0.817692,0.454729
-0.696431,-0.65374,2.32368,1.46758,-0.87045,-0.99799,0.298747,-0.107532,0.0519524,-0.000504879,-0.539792,0.841798
-0.492526,-0.579208,1.82389,3.1416,0.939976,2.27189,0.554748,-0.173825,-0.0194671,-0.991537,-0.0590775,0.115605
-0.365509,-0.645403,2.00774,1.96803,2.2926,-1.78067,0.448503,-0.0547744,0.0540155,0.241797,-0.259976,0.934851
-0.497711,-0.575656,1.75979,1.95579,-1.38391,-2.8471,0.495196,-0.144836,0.0518815,0.292256,0.911325,0.289954
2.46761,-2.19605,2.15863,0.0189106,0.410309,-3.08772,-0.181394,0.00519329,0.353795,-0.46752,0.883212,-0.0368907
2.57059,-2.2431,-2.85896,-1.10916,1.88815,-2.56212,0.0440601,-0.158034,-0.0355763,0.681909,0.506812,-0.527391
1.13311,-1.77215,1.17634,1.49258,-2.47929,1.2888,-0.0286241,0.196354,0.66662,0.531116,0.731233,0.428035
2.21273,0.129113,0.0884816,1.65783,0.776252,2.12653,-0.515029,0.506655,-0.0218524,-0.121577,0.779957,-0.613911
2.0295,0.142096,0.0549626,1.7405,1.1277,-1.93428,-0.415351,0.594571,-0.013885,0.698526,-0.689101,0.192874
-2.17734,-1.87638,1.31099,-0.148591,2.85956,-2.92688,-0.0615653,-0.280217,0.633085,0.101334,0.623082,-0.775564
-1.54124,-0.159108,0.684536,2.73113,2.28248,-3.00613,0.131853,-0.766266,0.0537741,-0.730542,-0.680234,0.0599235
-1.33705,-0.677146,2.19986,2.1698,1.66057,1.75574,0.198746,-0.36348,0.0443008,-0.294102,0.444465,-0.846141
-1.10018,-0.645637,2.06524,1.71981,0.6767,-0.439389,0.2779,-0.305534,0.0517591,0.824646,-0.371077,0.42692
-1.23914,-0.585749,1.79492,1.9308,-0.799094,-0.930001,0.263654,-0.430381,0.0518788,-0.26981,-0.532466,0.802298
-1.43168,-0.309996,1.06762,1.10452,0.730506,0.260054,0.191163,-0.578117,-0.0235579,0.701405,-0.359257,0.615601
-0.894804,0.0210351,-2.16799,0.348809,3.14159,2.46295,0.274987,-0.168401,0.430479,-0.272877,0.34022,-0.899883
0.25959,0.174015,-0.0322098,-3.14164,0.834902,-2.20859,0.764767,0.316042,0.0538392,-0.159417,-0.498982,0.851824
0.436051,-0.433632,1.12456,-1.27871,0.0300479,-2.92517,0.625054,0.411671,-0.0609949,0.8567,0.366821,0.36264
0.0824498,-0.400362,0.987563,-0.262644,-1.07816,0.805257,0.676429,0.16542,-0.0522244,-0.0301342,-0.6151,0.787873
0.0074384,-0.608456,2.06359,-3.14062,3.10186,2.28838,0.487197,0.112777,-0.0467078,-0.673039,-0.03113,-0.738951
3.13356,-0.0597695,0.448452,-2.17159,0.184884,-1.40136,-0.88061,-0.102077,-0.0141789,-0.998701,-0.022974,0.0454735
1.32533,-0.882795,3.11495,-1.17288,3.05348,2.12522,-0.118898,-0.0254471,0.0615994,0.162721,0.458888,0.873466
-0.804766,-0.768705,2.30463,2.30339,-0.15737,2.13291,0.342093,-0.198168,0.0651404,-0.596335,0.740377,-0.310202
1.43609,-2.22972,-2.99666,-2.85694,-0.110074,-0.869718,-0.104829,0.0392451,0.105135,0.189733,0.87231,-0.450641
-1.87272,-0.37125,1.16633,1.95814,-0.512559,2.11741,-0.0845702,-0.638608,0.0509069,0.271857,0.0156285,-0.962211
-1.86243,0.309643,3.03392,-1.89161,1.27366,1.35285,0.125665,0.0389863,0.0271162,-0.078555,-0.980777,0.178622
-1.86107,0.309823,2.81317,-1.1723,1.34512,0.396248,0.126141,0.0409278,-0.0126177,0.737006,-0.674137,0.0485918
2.03246,0.309801,2.79644,-1.33822,-1.96834,3.09298,-0.0620644,-0.120292,-0.0357284,-0.879493,-0.299714,0.36968
1.17755,0.0260535,2.81952,0.841972,0.523941,-2.4446,-0.0629553,0.133095,0.0445527,0.264629,-0.363227,0.89333
0.554015,0.309916,2.80961,1.24766,-2.17852,0.702545,0.029033,0.14631,-0.0170829,-0.312868,-0.930305,0.191431
0.556241,0.310241,2.83491,0.832985,-2.00525,2.88579,0.0126228,0.136374,0.0242271,-0.391158,0.790178,-0.47182
0.536042,0.310576,2.84087,-0.41797,-1.16254,2.90311,-0.0773512,0.0810061,0.0500166,-0.679316,0.633783,-0.36993
1.55077,-1.00341,3.05577,0.11225,1.14453,1.74239,-0.109763,-0.0295242,0.152884,0.171002,0.773871,-0.609821
-0.379842,-0.562842,-1.64977,1.71874,2.672,-1.59719,0.197876,0.0385289,0.546792,0.416426,-0.179107,-0.891353
-0.385998,0.309717,-2.3225,2.514,-2.07796,-3.0591,0.218521,0.0290152,0.231171,-0.101979,0.981784,0.160316
0.867315,-0.967004,-0.894728,-1.78227,1.63176,-0.0301657,-0.0294124,0.13406,0.897734,-0.804753,0.593603,-0.00289086
-0.170952,-0.261091,0.710975,-1.1357,2.2284,1.89895,0.83032,-0.0325793,-0.0449574,-0.784401,-0.123439,0.607847
-1.01379,-0.60257,2.66547,-3.14218,0.0596439,1.40312,0.223897,-0.153036,-0.0603449,-0.492655,0.80986,0.318461
-2.23571,-0.458406,2.84501,-3.14161,3.06689,-0.961774,-0.0130161,-0.19351,-0.0605013,-0.569529,-0.795638,-0.20639
2.58686,-1.68079,-0.652184,-1.14787,-0.797544,-1.71998,0.239173,-0.276605,0.884573,0.306927,-0.315315,0.897983
0.159297,-0.925002,-1.01735,-0.621771,-0.766226,-0.0955868,0.145631,0.133947,0.87336,0.754266,-0.577928,-0.311579
-2.12635,-0.613635,1.86198,1.11118,-0.230573,2.76198,-0.120899,-0.401709,0.0290086,0.380954,0.211211,-0.900147
2.19805,0.241993,-0.269389,-2.28392,0.908833,0.529354,-0.601685,0.644036,0.0619158,-0.542547,-0.411569,-0.732294
-0.82859,-0.619621,2.45727,1.31898,-0.693074,-2.66385,0.245351,-0.106032,0.0522406,-0.0388904,0.881814,0.469991
-1.29223,-0.196243,2.72987,-0.705752,2.5463,-0.388861,0.105861,0.0268033,-0.0279593,0.344489,0.682517,-0.644591
2.23281,0.305758,3.00163,-1.82673,2.60832,-0.548332,-0.0394674,-0.126922,0.0174401,-0.0637271,-0.623974,-0.778842
2.22555,0.30968,2.87175,-1.84643,-0.442486,-1.08734,-0.0383561,-0.129279,-0.0468533,0.741892,-0.639495,0.201599
2.04211,0.30921,2.84137,-0.423403,-1.99803,-2.71009,-0.0856705,-0.0722813,0.049994,-0.816524,-0.218456,0.534384
2.01441,0.309875,2.81347,-1.47469,-1.49473,-0.192483,-0.0634801,-0.120721,-0.0402372,0.96333,0.253045,0.0892377
1.7808,0.309407,2.80866,-1.21399,0.905565,-0.339314,-0.0907488,-0.0978326,-0.0185136,-0.699741,-0.276052,0.658907
-0.0126163,0.30964,2.86573,1.89314,0.0592374,-0.469666,0.102842,0.107861,-0.0600956,0.114503,0.0513518,-0.992095
2.06177,-0.507592,3.0821,3.14165,1.7387,-1.3908,-0.139352,0.0291438,0.00519479,-0.416709,0.405062,-0.813805
1.53264,0.310521,2.9938,2.14325,1.26419,2.41395,-0.105721,0.0919082,-0.0406353,0.698352,-0.369048,0.613277
-2.77146,-0.781594,-1.71412,2.54774,-2.83936,-0.582081,0.0548664,-0.0957896,0.530109,-0.805733,-0.0459403,-0.590495
-1.85572,-0.307885,0.904418,0.583056,-2.17652,2.30589,-0.075712,-0.646816,-0.0384952,0.377293,-0.673325,0.635833
-2.98409,-0.780936,0.247792,1.43945,-2.05025,1.57755,-0.541043,-0.196443,0.529327,-0.774632,-0.129085,0.619097
1.47422,0.0647421,-1.83633,0.126909,-2.17752,-2.71171,-0.0661885,0.448744,0.453019,-0.699533,0.523772,-0.486123
-1.95963,-1.04687,-2.19725,-1.33766,-0.354703,-0.723722,0.203898,0.209773,0.429332,-0.0266235,0.621507,0.782956
-0.0264739,-0.594947,1.94218,-3.09155,2.39396,1.55697,0.534873,0.0950248,-0.0387893,-0.986043,0.0355139,-0.162656
0.739983,-0.0486424,0.447031,-2.55593,-3.12583,-0.25346,0.565076,0.663751,0.0100604,-0.231256,-0.231812,0.944872
1.35387,-2.13884,2.52565,-0.961754,2.31477,-3.07866,-0.0665389,0.205228,0.220013,0.602396,-0.678569,-0.420313
1.74226,0.30987,-0.93679,-0.17467,-1.86138,-0.95605,-0.242415,0.760206,0.123841,0.424714,0.785856,-0.449499
-0.513894,0.310516,2.91373,1.87308,2.53691,1.38493,0.142034,0.0451633,-0.0438569,-0.691853,0.51118,0.509936
-0.509455,0.310628,2.91215,1.86222,2.52159,1.20332,0.142155,0.0456131,-0.0433915,-0.564084,0.554232,0.612076
-0.534622,0.310042,2.78218,1.56079,0.195836,-0.596687,0.148068,0.0391732,-0.0542489,0.606092,-0.171828,-0.776613
-0.444482,0.31021,2.80909,1.25522,-0.929319,2.152,0.138897,0.0547451,-0.0179458,-0.621098,0.783042,0.0329049
2.38068,-2.18855,-2.54614,1.77827,-2.87418,0.18404,0.0840492,-0.230748,0.136491,0.87847,-0.477767,-0.00529414
-0.0340853,-0.508324,1.57836,0.870728,2.00946,2.09418,0.47478,0.0930242,-0.0138523,0.868354,-0.482367,-0.115257
-0.772384,-0.606301,2.19128,3.12938,3.1416,-0.951782,0.390128,-0.227713,-0.0610591,0.584161,-0.569159,0.578631
0.321593,0.30967,-1.00231,1.4827,-0.788319,-0.584647,0.572127,0.305657,0.143506,-0.577625,-0.815778,0.0292364
0.601834,0.309735,-0.697522,0.376631,-1.50537,-1.85721,0.572054,0.525321,0.0132979,-0.135558,0.248891,-0.958998
-0.547995,-0.342483,1.09531,1.84782,1.20071,1.79622,0.601295,-0.239125,0.0448394,0.260704,-0.403253,-0.877166
-0.500788,-0.405275,1.3241,0.830095,-1.51853,1.33655,0.522078,-0.161318,-0.0383001,0.730346,-0.663976,-0.160408
-2.25729,0.309441,2.84148,-0.616853,2.23302,2.62016,0.110696,-0.0371237,0.0411087,-0.986609,-0.125103,-0.104647
-2.24973,0.309691,2.84151,-0.622998,0.298405,-0.430705,0.111279,-0.0359067,0.0407999,-0.0871426,-0.533417,0.841352
2.81307,-1.26532,2.53812,-0.902763,1.31095,1.33636,-0.232807,-0.0359587,0.0312772,-0.352709,-0.116949,0.928396
1.68714,0.310056,-1.08547,0.930301,-2.41706,-2.57115,-0.186215,0.65305,0.140548,-0.472114,-0.76599,-0.436311
0.695318,-0.639227,2.17952,-3.14172,0.421739,2.40837,0.273806,0.370591,-0.046466,-0.334741,-0.675393,0.657109
-0.357697,-0.641112,2.45362,-3.14196,3.09159,2.3178,0.355406,-0.0163167,-0.0601236,-0.831185,0.274423,-0.483552
-1.94731,-1.90023,1.24808,1.63131,-2.98868,-2.58924,0.0663171,-0.129128,0.676572,0.453245,0.7937,0.405721
0.600772,-1.03499,3.05528,-0.698077,-0.409519,-1.40762,-0.0989871,0.0644862,0.0780261,-0.782603,-0.614707,-0.0983221
1.05038,-0.6291,2.43346,0.336558,0.543892,-1.0797,-0.00859052,0.204522,0.00872196,-0.472552,-0.333758,0.815659
2.76304,-0.73201,1.06808,-0.0106157,0.502003,1.37531,-0.650055,0.141084,0.154177,-0.176069,-0.0305595,0.983903
2.21295,0.192351,-0.267887,0.834592,2.37833,0.386833,-0.532498,0.529749,-0.031153,-0.958955,0.213275,-0.186867
1.8676,-0.357887,0.894762,-0.297697,-1.10161,-0.92668,-0.312823,0.649627,-0.0545387,0.644737,-0.276761,-0.712544
0.678639,-2.3126,-2.05758,-0.0488898,-2.32321,-1.29946,-0.465028,-0.234786,0.0603536,-0.636314,-0.764494,0.103215
3.0237,-1.84795,0.976961,-0.960318,-0.70964,2.30287,-0.239064,-0.0815988,0.822377,0.792177,-0.532381,0.298372
1.77351,-0.895009,2.25838,-1.19047,-1.82303,-0.0117231,-0.173422,0.301598,-0.0563308,0.899379,0.433762,-0.0544808
1.5392,-0.93502,-0.131102,1.20602,1.32578,1.38553,-0.0955482,0.432064,0.680742,-0.175687,0.0984032,0.979516
-2.50404,0.283981,-0.959446,-1.40915,-2.96495,-2.28999,-0.57508,-0.561825,0.261862,-0.713711,-0.672746,-0.195009
-2.47881,0.309728,-1.25414,2.26609,1.39415,0.684329,-0.360873,-0.420151,0.254065,0.0128795,-0.957598,0.287819
-1.68662,-0.624587,2.16352,-3.1416,2.86925,-2.70596,0.0562009,-0.461448,-0.0513512,-0.294188,-0.418402,-0.859298
-1.03465,-0.103327,0.576411,-2.5019,-1.05436,-3.07085,0.531508,-0.680817,-0.0038753,0.666831,0.575825,0.473035
2.92826,-0.838469,0.550344,2.6207,0.887786,-0.884378,-0.601441,0.0186064,0.581986,0.173143,-0.54051,0.823329
2.30062,-0.0828726,0.574792,1.07396,0.0176678,-2.25221,-0.531152,0.430023,-0.0613928,0.524066,-0.569119,-0.633607
1.63141,0.309714,-1.35846,0.253657,0.930382,-0.680253,-0.149412,0.660112,0.233351,-0.629721,0.0857912,-0.772069
1.2651,-2.04138,2.07769,1.11426,1.03009,0.0875399,-0.0701185,0.140494,0.41511,-0.853401,0.133659,0.503827
-2.35828,-1.15346,0.594047,-2.69144,0.0720066,2.27095,-0.273301,-0.426204,0.779933,0.360868,0.424788,-0.830259
-1.32821,0.309725,-0.39448,-2.98928,-1.9861,2.19744,0.298604,-0.752308,0.0872594,0.564441,-0.0471839,-0.824124
-0.969447,-2.00873,0.89905,2.56336,-3.13457,3.04857,0.0335946,0.143965,0.814273,-0.00786822,0.023827,0.999685
-1.82842,-0.242298,0.608697,1.10662,-1.89858,-2.64866,-0.0688762,-0.689818,0.0413653,0.933564,0.269683,0.23607
-1.36919,0.309716,-0.686346,-0.104711,2.13139,-1.61488,0.269807,-0.775026,0.0199941,0.0518902,-0.440277,-0.896361
1.47538,-0.95651,-1.27438,-0.129028,1.21366,0.263478,-0.101878,0.081191,0.813492,-0.895112,0.14201,-0.42262
0.0332366,0.282849,-0.253887,2.17031,-1.78688,-0.210171,0.719606,0.133136,0.0148317,-0.260135,-0.964429,-0.0469647
2.15792,-0.442721,2.62903,2.18222,-2.18494,1.16744,-0.227513,0.144887,-0.0171257,0.788993,-0.606676,-0.0971322
