Shoulder_Pan,Shoulder_Lift,Elbow,Wrist_1,Wrist_2,Wrist_3,TCP_X,TCP_Y,TCP_Z,Orientation_X,Orientation_Y,Orientation_Z
-1.84062,-0.821305,2.01138,-1.11232,2.33534,1.75603,-0.00887371,-0.441555,-0.0582532,-0.114579,0.0843504,0.989827
-1.11316,-0.665855,2.30823,0.633468,-2.66348,-2.94984,0.20134,-0.161766,0.0217895,0.590636,-0.176967,0.787294
-0.607467,-0.597294,1.94871,0.408405,-1.33536,-2.73855,0.344607,-0.106623,-0.0368819,0.161151,0.977367,-0.137059
1.05019,0.310114,-1.29948,-0.368197,-2.16849,1.92781,0.259795,0.67254,0.267228,-0.726809,-0.686813,0.00606256
1.02681,0.310089,-1.04877,1.61816,0.675079,1.66107,0.228432,0.588555,0.163236,0.468533,0.665748,0.580738
1.02915,0.30981,-2.47184,-2.22422,-0.508474,2.09076,-0.0437908,0.138934,0.315577,0.144884,0.709982,-0.689154
-2.15185,-0.0787928,-3.05624,-0.989699,-2.20261,-2.11043,0.117218,-0.0203489,0.177658,0.646139,0.228579,0.728187
-1.45182,-0.61344,2.14493,-3.14168,-3.10017,-1.65324,0.16268,-0.441313,-0.0543948,0.121967,-0.991604,-0.0429658
-1.76883,-0.700718,2.58112,-3.1416,2.30951,-3.05782,0.0488798,-0.311199,-0.0392528,-0.697801,0.267245,-0.664571
-0.42536,-1.3673,-3.02508,0.306771,2.41328,2.39651,-0.0589475,0.146532,0.18857,0.59141,-0.805024,0.0465898
0.938924,-0.495511,1.57438,-2.83731,0.880632,-0.988494,0.297116,0.590698,-0.0368434,0.18103,0.965306,-0.188181
-0.569322,-1.73329,-1.63895,-2.74171,-1.96933,2.30129,-0.334132,0.34344,0.325591,0.222186,0.587909,0.777815
0.932878,-0.231619,0.633049,-0.628211,2.69617,0.206264,0.386353,0.704457,-0.0587732,0.146358,0.905564,0.398163
-0.554143,-1.50356,0.749887,0.667336,2.63721,-1.92475,0.331874,-0.0770114,0.687328,-0.276435,-0.0259206,-0.960683
0.20945,-0.459246,1.46837,0.756818,-2.15087,-0.58263,0.463467,0.210107,-0.0360838,-0.46957,-0.813847,-0.342283
0.120131,-0.9164,0.0925471,-2.09517,-2.15691,-0.824062,0.52906,0.173806,0.806497,-0.13515,-0.5863,0.798741
-2.02658,-2.38612,1.35935,2.34141,-1.59432,-0.692796,0.185125,0.129671,0.692194,-0.420785,0.889258,-0.179333
-1.23702,-0.685591,1.73971,-1.66503,-3.08797,-2.70512,0.29217,-0.509424,-0.0603394,-0.117518,0.487164,-0.865368
2.11752,-1.45435,3.04592,2.24841,0.071615,2.95666,-0.146315,0.0304616,0.191607,0.511935,-0.70587,0.489561
2.63448,-0.678306,2.23642,1.0312,-2.35459,2.30154,-0.303224,0.0436011,0.0441963,-0.921729,-0.0286616,-0.386774
2.47499,-0.634346,2.15688,0.341636,0.737646,1.06478,-0.28019,0.0815564,-0.0233861,-0.941149,0.32567,0.0904263
2.13637,-0.54787,1.76647,0.461374,-2.74488,-2.40905,-0.308666,0.282611,-0.0473309,0.0736721,-0.652126,0.754523
1.78367,0.309869,-2.56358,2.45057,0.641861,-0.957221,-0.135992,0.112523,0.171023,-0.207598,-0.671218,-0.711597
3.1288,-1.60762,2.82259,2.38452,0.86227,3.12102,-0.164225,-0.107057,0.231092,0.602316,0.751514,0.269149
2.92012,-1.57306,1.35817,0.490216,1.33101,-0.65539,-0.371803,-0.0281642,0.506717,0.16924,-0.827516,-0.535327
1.60502,0.0927059,-1.51698,-3.14166,1.49045,-1.57372,-0.12232,0.382846,0.451674,0.0367577,-0.988646,0.145697
2.57557,-2.2464,-2.29516,0.838257,-2.51801,-3.01692,0.264627,-0.297457,0.114364,-0.830226,-0.158972,0.534278
0.326509,0.309985,-1.29141,-0.666932,0.181658,1.4545,0.64424,0.333397,0.292923,-0.93629,-0.294922,-0.190742
0.346023,0.309675,-1.64831,2.77467,1.69544,2.62556,0.340442,0.238766,0.328651,0.739018,-0.650978,0.173438
2.04204,-0.438058,-2.45269,-0.614383,0.835637,-0.872285,-0.0841968,-0.0751777,0.455267,-0.484391,-0.099984,0.86912
-1.653,-2.37436,-1.81036,-2.73993,-2.17605,2.13901,0.145467,0.436328,-0.0305625,0.502592,0.710796,0.492107
2.78579,-1.04785,2.67745,-1.3451,1.94072,2.69556,-0.190477,-0.045658,-0.0250591,0.472963,0.721583,0.505593
1.46024,0.310043,3.00345,-2.92541,-0.0954872,-1.01757,-0.11042,-0.00539977,-0.0610243,-0.0391497,-0.806722,-0.589634
0.827434,-0.990637,-3.09453,-1.85382,-2.82555,2.10613,-0.100106,0.0523849,0.0379304,-0.229193,-0.015041,0.973265
-0.624961,-0.400302,1.25361,2.19934,-1.37315,1.45629,0.583618,-0.286447,0.0535118,0.0241421,-0.155562,-0.987531
0.900553,-0.836797,2.12034,-0.898265,2.99907,2.23418,0.138237,0.350114,-0.0591673,-0.0983961,-0.264942,0.959231
0.452448,0.310085,-1.33177,-2.81927,-2.819,0.700677,0.44562,0.337967,0.36649,-0.0197529,-0.27905,-0.960073
0.568501,-0.261714,0.227474,-1.53114,-0.651029,-1.339,0.697312,0.575005,0.212038,0.894275,0.406114,-0.188001
0.993194,-0.993905,0.961092,2.25135,-3.09974,2.15293,0.207973,0.519003,0.515357,0.525412,0.848288,-0.0659503
1.91057,-1.36897,0.283191,-2.49706,0.343804,2.84109,-0.17878,0.178259,0.938127,0.532435,-0.54018,-0.651704
-1.06625,-1.33398,-3.03267,-2.73276,-2.20503,-0.38205,0.112826,0.0214791,0.0684254,-0.340941,-0.9288,0.145221
0.0510301,0.30967,-2.58163,-2.70581,2.49864,-0.125212,0.0547594,0.112089,0.234534,0.0572923,0.598569,-0.79902
-0.0538417,0.309943,-2.07522,-0.0278711,1.23195,-1.74211,0.426527,0.0863212,0.36526,0.938579,-0.211601,0.27257
-0.0280208,0.309688,-1.01781,-1.03787,-2.29219,1.59659,0.798675,0.0868075,0.231258,-0.980468,0.046854,-0.191017
-0.171366,-0.400576,1.33398,-2.53624,0.115338,-2.08337,0.727461,-0.0151245,-0.0573135,0.833279,-0.201488,0.514829
-2.34877,0.309724,2.96135,-1.61689,2.71773,1.58089,0.132853,-0.0206799,0.018152,-0.702859,-0.707458,-0.0741132
-2.36485,-0.85751,-1.5605,2.98761,3.00255,-2.20395,0.12424,-0.0309344,0.590544,0.604525,0.709135,-0.362872
-1.42101,0.309691,-1.04894,2.10112,-0.348815,-0.539819,0.197771,-0.579024,0.204275,-0.389883,0.618747,0.682015
0.157473,-1.67197,0.0558393,-1.95069,-0.143723,-3.13446,-0.115631,0.0921567,0.990053,-0.915741,-0.000389105,-0.401769
-0.656876,0.309843,-0.846702,0.228932,-0.991663,1.50135,0.676827,-0.384077,0.0699866,-0.303561,0.160739,0.939156
-0.680133,0.310141,-1.10851,1.82513,3.07332,0.954667,0.533178,-0.29089,0.191399,0.799722,-0.596172,-0.0708825
-1.00257,-0.631556,0.787124,-1.0669,-2.5473,1.51143,0.525381,-0.620047,0.221312,-0.436342,0.62169,0.650467
-1.62159,0.310042,-1.3183,-3.01048,2.18771,2.47422,0.0815349,-0.546001,0.351813,-0.678752,-0.732906,-0.0463145
-1.60342,0.309682,-2.58906,-1.00431,-0.801892,-3.07105,0.104652,-0.139605,0.351162,0.739225,0.672856,-0.028461
2.26893,-1.83335,-2.5129,0.132713,-1.8438,-0.645848,0.130986,-0.325908,0.178626,0.995044,0.0105331,0.098872
0.153845,-0.675259,2.16564,-3.14168,-0.563404,-0.0424376,0.435455,0.177981,-0.0285445,0.190679,-0.510395,-0.838534
-0.413805,0.309998,-2.18453,2.75169,2.22308,2.20789,0.240418,0.0136292,0.273291,0.164456,-0.588539,0.791566
-0.528476,-0.153622,0.679418,2.6137,1.38813,-0.338986,0.710544,-0.288474,0.0519708,0.614955,0.714853,0.33289
-0.426022,-0.0589946,0.476933,1.63813,-2.43349,2.74139,0.681652,-0.18948,-0.000838596,0.858508,0.268194,0.437076
1.21808,-0.0654435,-1.91422,-2.69382,-1.61542,3.05165,-0.0424722,0.200587,0.480553,-0.902111,0.429562,0.040897
0.668553,0.310014,-0.710253,0.309934,-2.32067,2.57122,0.540128,0.565743,0.0180749,-0.868323,0.0990232,0.486013
2.53639,-1.39139,-0.579592,2.20026,-2.4885,-2.79286,0.0189004,-0.145798,0.776422,0.336736,-0.927361,-0.163128
1.2165,0.0850171,-0.0408541,-0.179085,2.17478,-0.277855,0.184911,0.814501,-0.0580369,-0.541795,0.816775,-0.198337
-0.873714,-0.46576,2.65559,0.790494,-1.32078,1.83388,0.171593,-0.0349133,0.0539853,0.25196,0.0915821,-0.963394
-1.27066,0.309648,2.81208,-1.17962,1.12148,0.59049,0.0819235,0.104477,-0.0137984,0.906868,-0.399478,0.134196
-1.91524,-0.50366,2.6127,0.0256672,-2.97897,-1.09409,0.0719599,-0.122652,0.00808003,0.265372,0.959726,0.0922173
-1.61423,-0.640701,2.43934,0.515621,1.86997,-3.02132,0.101126,-0.187004,0.025157,-0.952547,-0.0684316,0.296601
-1.83041,-0.594651,1.90625,3.14161,0.218642,0.143745,-0.034172,-0.553858,-0.0276374,0.179458,-0.160587,-0.97057
-1.64755,-0.562144,1.74881,3.14165,-2.45726,-0.845623,0.0632553,-0.60097,-0.0125149,-0.456489,-0.467671,0.756903
-1.64706,-0.561349,1.7456,3.14159,2.5772,-0.0224415,0.0634781,-0.601906,-0.0122269,0.555895,0.256059,0.790832
-1.64647,-0.559946,1.73998,3.14161,2.41406,-0.407001,0.0637026,-0.60356,-0.0117385,0.60103,-0.150681,0.784894
-1.73157,0.310052,-0.971706,1.87508,-0.854332,-1.31702,0.00760225,-0.634947,0.167385,-0.0324875,0.98236,-0.184154
0.6479,-0.411418,-0.146439,-0.923873,-1.64041,-2.27932,0.585239,0.579856,0.458346,0.208073,0.971608,-0.112623
0.588451,-0.15205,-0.0384894,-3.1416,-0.710351,-0.432319,0.594309,0.527812,0.320756,0.824892,-0.161372,0.541768
0.936773,-0.532383,1.63546,-3.14165,-2.36634,1.91272,0.283794,0.570212,-0.00256083,-0.623241,-0.451463,-0.638555
1.31973,0.309652,-2.33769,-1.0972,-0.137771,-1.61713,-0.0477995,0.252975,0.406244,-0.0134975,-0.0270231,0.999544
1.22368,0.310094,-1.89336,-2.94911,1.50431,-2.10093,0.00170226,0.325556,0.368637,0.183645,-0.975466,0.121413
1.46289,-1.50992,1.67346,-0.0593676,-1.43079,-0.373245,-0.065109,0.412441,0.355374,0.898672,-0.265484,-0.349151
1.21819,0.0734514,3.0988,-1.15597,-0.960576,-0.932848,-0.120953,-0.0126305,0.110777,0.258474,-0.710862,0.654114
0.850326,-1.02671,1.21316,1.48599,2.57338,0.856716,0.25529,0.45624,0.389679,0.19418,0.755388,-0.625846
2.89911,-0.0872634,-0.401629,0.229896,-0.96245,3.01086,-0.796905,0.084678,0.218925,-0.694659,-0.666285,0.271132
0.982884,-1.25351,2.1123,-3.04844,0.242561,1.40898,0.167614,0.44827,0.250899,-0.427744,-0.571968,-0.699919
0.485762,-0.634195,2.37155,-3.14178,-0.0151676,2.03462,0.276831,0.269583,-0.0615121,-0.71763,-0.371204,0.58925
-0.236257,-0.630926,2.2907,-3.14127,3.06456,-0.583858,0.416961,0.011884,-0.0592757,0.620952,-0.083457,0.779393
0.817835,-0.386666,1.15785,-1.97726,-0.070135,-1.18894,0.442319,0.631609,-0.0577267,0.521197,0.517966,-0.678281
-0.731677,-1.4409,-2.61098,-2.53593,0.591415,-2.72587,-0.0440486,0.186249,0.110534,0.288407,-0.94447,-0.157473
1.67936,-2.07008,2.7896,-1.65329,-2.83079,-1.11184,-0.126669,0.154804,0.147477,0.0294168,0.980521,-0.194198
0.806147,0.309857,-1.5005,-1.16557,-0.133557,0.279378,0.348538,0.520976,0.390742,0.423737,0.256806,-0.868618
0.665687,-0.140401,0.697359,-2.21358,0.0824474,-0.0521399,0.599604,0.609624,-0.0505984,0.0571459,0.149442,-0.987118
0.573911,-0.147962,0.505967,-1.33494,1.41098,2.62062,0.668146,0.56193,-0.0385956,0.183339,-0.90112,0.392898
2.12631,-0.77187,2.42455,-3.14165,-1.07832,-2.9619,-0.286186,0.254089,-0.013085,-0.850602,-0.273574,0.449036
3.03371,-1.73232,-1.44009,-0.157914,-0.15954,2.55604,0.463639,-0.160004,0.589508,0.686172,-0.207491,-0.69722
-0.766008,-1.41208,2.58301,-2.27314,-0.0388213,-1.95666,0.294988,-0.132311,0.104765,0.728254,-0.680277,-0.0828753
-1.4409,0.309952,-1.30728,3.14167,1.87522,-1.59508,0.177928,-0.519387,0.340386,-0.131236,0.825741,0.548569
0.812046,0.309924,3.04106,1.1045,3.01067,1.24998,-0.0017306,0.156819,0.0651239,-0.716013,-0.695394,0.0612524
0.894713,0.310816,2.8397,-0.71328,1.63366,-2.86057,-0.115732,0.030165,0.0348034,0.664357,-0.704214,0.250424
0.124602,0.309946,2.82348,1.05207,1.91195,-3.00352,0.0800284,0.120026,0.00392283,0.399397,-0.890668,-0.217239
0.685081,-1.62134,-2.66971,-0.939994,1.06402,-2.63664,-0.273573,-0.0825826,0.108754,0.321882,-0.72515,-0.608727
-1.00563,-0.486732,-2.68608,1.41247,-0.0587825,0.88617,0.133168,-0.00618118,0.293537,-0.375115,0.522134,-0.765941
2.42194,-1.42823,-0.0596702,-0.17258,-0.278454,-2.03468,-0.212677,0.0412608,0.909227,-0.721947,0.469216,0.508555
2.87011,-0.0973131,0.370921,-1.29401,-2.36023,-2.13772,-0.878311,0.131184,-0.0250412,-0.601951,-0.225031,-0.76617
-2.16538,-0.847057,-2.49383,-0.600149,-0.243638,1.86703,0.186158,0.0804424,0.395952,-0.215162,-0.443904,-0.869859
0.3392,-0.599541,2.0509,-3.05184,3.03134,0.547899,0.427859,0.266709,-0.0576761,-0.545991,-0.0930467,0.832608
0.424655,-0.504001,1.29347,-2.03014,-1.04712,1.16687,0.627414,0.403486,-0.0147639,-0.710436,-0.69477,0.112142
0.553915,-0.447829,1.45448,-2.67581,-0.19395,0.866528,0.526874,0.454215,-0.048985,-0.526292,-0.472247,-0.707106
1.26665,-1.11858,-1.95539,1.66462,-0.740165,2.60365,-0.13775,-0.0743883,0.482728,-0.673503,-0.211808,0.708189
-0.969047,-0.316488,2.71001,1.85133,-0.575279,1.18106,0.203684,-0.103794,-0.00272864,-0.55651,0.445234,-0.701473
-0.594102,-0.512465,2.5883,2.18274,-3.11036,-0.183213,0.281259,-0.0582741,-0.00423703,-0.238519,0.124074,0.963179
-0.869518,-1.89697,1.27935,-0.744986,1.97988,2.46555,0.261605,-0.14061,0.699339,-0.983166,0.0549698,-0.174251
0.685287,0.309732,-1.17951,1.37512,-0.085034,-0.712835,0.404718,0.471812,0.17655,-0.715114,-0.667552,-0.20733
-1.5942,-0.865681,2.32242,-2.31114,2.28438,1.40933,0.0999602,-0.393923,-0.0390432,0.137308,0.672237,0.727492
-0.706762,0.309856,-1.15284,0.505833,0.592619,0.224918,0.600933,-0.369615,0.163113,-0.282828,0.957475,-0.057012
0.247989,-0.455322,1.37752,1.78316,-0.501403,2.26042,0.534162,0.247845,0.0492439,-0.249264,0.252352,-0.934979
-1.78635,0.309997,2.99853,-2.34865,2.48115,0.2075,0.119369,0.0348601,-0.0296056,0.455507,-0.726268,-0.514829
-1.16893,0.309734,2.81719,-1.12207,0.531638,1.69356,0.071782,0.110157,-0.0063315,0.277702,-0.812131,-0.513152
-1.96837,-0.716853,-2.83009,-1.82227,0.828284,-1.37664,0.145172,0.0637905,0.155918,0.462773,0.734852,-0.495816
-1.31116,0.309741,-3.07751,1.57483,1.69426,-0.656965,0.138247,-0.0952894,0.0679355,0.914449,-0.381635,-0.134673
-1.41284,0.310302,-0.674813,0.0500011,-2.29924,-0.841716,0.233704,-0.773327,0.00921388,-0.388298,-0.722514,-0.572013
-1.13062,-0.580315,1.37063,-1.21985,-2.37079,-1.75462,0.384586,-0.56038,-0.0425954,0.238872,-0.208286,-0.94845
-0.916369,-0.621577,1.49898,-0.613781,-2.4602,-2.13053,0.434506,-0.387028,-0.0564071,-0.111418,0.694656,-0.710661
-0.275993,-0.841395,2.83006,-2.81417,-0.84036,-1.86654,0.216024,0.0522607,-0.016662,0.862424,-0.0186236,-0.505843
-0.812834,-1.06774,1.39988,-1.31711,-0.666768,-1.71995,0.529252,-0.400342,0.28128,0.677581,-0.582136,-0.449446
2.92366,-1.56145,-0.538604,-2.90228,-0.454849,-1.54318,0.254438,-0.168139,0.825663,0.944783,-0.196795,-0.262026
2.33171,0.30981,-1.62274,-1.78388,-1.35891,1.84253,-0.430068,0.293378,0.433422,-0.12141,-0.253011,-0.959815
1.68804,-0.59694,2.01994,-3.04406,2.973,1.41027,-0.167332,0.487566,-0.0551612,0.0896155,-0.990127,0.107782
-2.88004,-0.779465,-0.510384,0.360341,1.94976,2.3471,-0.442118,-0.23134,0.70814,0.533778,0.81674,0.219128
-0.227989,-1.87864,2.42369,-1.05151,2.81715,-2.05747,0.270685,0.0492443,0.208046,0.00636329,-0.154526,-0.987968
1.35814,0.309702,-0.466205,-2.69575,1.71587,-1.62501,0.0662149,0.823824,0.111484,0.114123,0.274502,0.95479
-2.52222,-1.52,0.777822,1.23957,0.436533,3.01389,-0.152824,-0.243009,0.695548,-0.936121,-0.152393,-0.316945
-1.35497,0.309687,-2.20567,-0.894281,1.45085,-0.776798,0.173441,-0.281424,0.420197,0.760434,-0.16229,0.628811
0.297178,-0.451712,0.774234,-0.362606,-2.9589,0.192022,0.692995,0.326381,0.0557726,0.96714,0.109674,0.229372
1.47479,-0.898007,3.11614,-1.18632,2.14071,2.18617,-0.113722,-0.0422311,0.0600715,0.535639,0.491853,0.686419
0.347364,0.310008,2.98634,-2.46821,-0.833699,0.815909,-0.0865664,0.0847424,-0.0440401,0.384373,-0.400409,0.831823
0.347697,0.309565,2.98497,-2.46294,-0.791072,-0.764371,-0.0868505,0.0846208,-0.0443203,-0.627395,-0.773341,-0.0912079
0.406402,0.309717,2.80971,-1.20547,-3.01059,-2.26984,-0.113423,0.0700161,-0.0172228,-0.498169,-0.122878,0.858329
0.376762,0.310314,3.04898,3.1415,1.92464,-0.906917,-0.0389716,0.101964,-0.0483149,-0.176912,0.551603,-0.815129
0.380849,0.310066,3.02227,3.03522,-0.701705,-2.06153,-0.0297836,0.105649,-0.060466,0.150876,0.388107,-0.909181
0.325705,0.310162,3.01709,2.65619,0.353058,1.66412,0.00975489,0.118502,-0.05858,-0.189076,-0.0978683,0.977073
-1.89194,-0.960784,1.92334,-1.14281,-0.700715,-2.69006,-0.0493874,-0.494262,0.0224881,0.312218,-0.89939,-0.305971
-2.46823,0.309781,-1.08072,1.18558,-0.890587,-0.677893,-0.438481,-0.489419,0.146291,0.170394,0.910551,-0.376646
-1.57276,-1.85114,-0.0039504,1.86638,-0.479231,-0.201586,0.109598,0.228466,0.779427,-0.450051,0.872469,-0.190401
0.0374611,-0.574281,1.71931,1.65724,-0.336304,-0.531984,0.482896,0.127325,0.0520546,0.608532,-0.261788,0.749103
-0.910143,0.309717,3.08798,-1.9498,1.55725,-3.12488,0.04408,0.121155,0.0473826,-0.798567,-0.601707,-0.0154949
2.18195,-1.32793,0.15433,-0.925609,-2.44123,1.47135,-0.282012,0.212288,0.911118,0.567469,-0.698416,-0.436113
2.90671,-0.46472,1.49765,-2.72627,0.453552,0.999274,-0.681692,0.0508971,-0.0456637,0.698888,-0.410943,-0.58539
2.70232,0.183025,-0.264052,-0.805249,-1.44782,-1.16005,-0.844858,0.276389,-0.0162923,-0.446293,0.647554,-0.617654
-1.04046,-0.964882,-0.76685,-0.341169,2.58912,3.01343,0.226761,-0.170936,0.871235,-0.300149,-0.517127,-0.801555
-0.554919,-0.584071,1.86924,-3.08877,-0.519641,2.38902,0.531063,-0.200783,-0.0310074,-0.498543,0.7355,0.458797
-0.565206,-0.61548,2.20318,-3.14159,0.0734877,1.09015,0.425822,-0.140816,-0.0592613,-0.73709,0.50768,-0.446048
1.55457,-0.28007,-2.2837,2.24779,-2.2573,-3.13088,-0.107362,0.11104,0.330922,-0.783045,-0.586463,-0.207129
-2.64765,-2.12953,0.311429,-0.080707,-0.200557,-0.46332,0.255764,0.0137522,0.860337,-0.705674,-0.177574,-0.685924
-1.08263,-1.33363,-0.324303,-2.15139,0.881529,2.51353,0.0997339,0.0449152,0.967346,-0.570384,-0.257322,-0.780031
-2.18058,0.30975,-2.98599,1.36214,1.56392,-0.892626,0.00598985,-0.182018,0.111597,0.0835619,-0.97584,-0.201875
0.338356,-0.274603,0.737167,-1.14335,1.07046,-2.17579,0.736973,0.375043,-0.0441859,0.853987,-0.228528,-0.467421
-2.33325,-0.212698,-3.12942,0.954561,-1.59629,-0.431225,0.0127431,-0.144687,0.16974,-0.842711,0.432544,0.320537
-1.9657,0.309744,-1.35055,-2.25928,-2.31958,-0.945413,-0.125515,-0.584855,0.391514,-0.195194,0.646321,0.737678
0.309998,-0.779183,2.3969,0.649926,2.72288,0.184797,0.168028,0.168437,0.0567338,-0.536625,0.247771,-0.806624
1.59431,0.309735,-1.04286,2.95339,-1.05461,-2.59948,-0.123718,0.618134,0.279349,-0.729131,-0.683928,-0.0246953
-2.84641,-1.39822,2.40921,2.06084,-1.28323,0.327915,-0.231045,-0.184337,0.269889,-0.541848,0.784124,-0.302572
-0.153538,-0.663916,1.50493,-2.16411,-0.970233,0.92433,0.696601,0.00264609,0.0354907,-0.923231,-0.360006,-0.134317
-0.638548,0.309785,-3.04811,2.06203,-0.819366,-2.91018,0.147944,0.0261169,0.0397088,0.955306,0.176651,0.237035
-0.640803,0.309866,-2.59641,2.48504,-2.88878,1.55195,0.168427,0.0105506,0.162764,0.169564,-0.132339,0.976593
-0.642897,0.309788,-2.82339,-0.714858,-0.499084,-0.957887,0.128781,0.0399115,0.284341,0.180859,-0.479477,0.858715
1.16958,0.309885,-0.977567,-2.47175,0.567645,-1.60738,0.177965,0.698986,0.297074,0.00690235,-0.0340758,0.999395
-1.8216,-0.064145,0.490942,1.58298,-2.82956,1.85261,-0.0668784,-0.700843,-0.00574521,-0.161004,-0.972433,-0.168675
-0.731345,-0.772105,2.67737,-3.14161,-0.997793,-0.395017,0.27023,-0.0958364,-0.0159246,-0.369687,-0.710304,-0.598998
-0.91077,-0.603674,2.65067,-3.14186,-0.0196811,-2.01734,0.242088,-0.133891,-0.0615562,0.619563,-0.784394,-0.0294708
1.45125,-0.805889,1.21248,3.14166,2.34628,2.48514,-0.025843,0.700088,0.327576,0.593587,0.198559,-0.77989
-1.44724,0.310144,2.84181,0.443267,1.17708,-2.55333,0.114969,-0.0401093,0.0485909,-0.767783,-0.0513344,0.63865
-1.53357,0.310241,2.79804,1.42536,1.82694,-0.705203,0.113012,-0.101685,-0.0368239,0.758587,-0.575727,0.305098
-1.19611,0.309928,2.79506,1.4256,1.6903,-2.18585,0.140318,-0.0585627,-0.037704,-0.234605,-0.968792,0.0800136
0.830145,-2.17856,-1.81957,-0.786287,1.7349,-0.75354,-0.481395,-0.364767,0.134866,-0.985703,-0.0118621,-0.168073
-0.276375,-2.03808,-2.5949,3.1002,0.685008,0.387575,-0.0933398,0.13993,0.0739859,-0.22972,0.674014,-0.702092
-1.20825,-0.548986,1.47674,0.174969,-0.543148,-0.68697,0.284095,-0.441207,-0.0456781,-0.680266,0.666685,0.304581
1.10411,0.30985,3.02979,-2.22556,1.13473,-2.76653,-0.12662,-0.0087338,-0.00499467,0.683275,-0.518312,-0.514284
0.152916,0.309911,2.8242,1.0375,-0.974324,-3.05778,0.0759401,0.122142,0.00533781,-0.339446,0.781837,0.522979
0.115847,0.310292,2.81261,-1.17161,1.78026,1.48551,-0.0874695,0.0997079,-0.0127881,0.902741,0.188929,-0.386477
0.262818,0.309694,2.81285,-1.17203,1.87677,-1.16217,-0.101077,0.0858374,-0.0127538,-0.964313,0.132932,0.228976
0.285621,0.309682,2.81332,-1.16703,0.190308,1.35565,-0.102825,0.0835643,-0.012093,0.932883,0.31603,-0.172786
2.32232,-0.605791,1.99649,3.1378,0.834842,2.85247,-0.429789,0.300075,-0.0374389,0.790781,0.194277,0.58045
2.22815,-0.568299,1.77079,3.13399,-1.94155,-0.414082,-0.445356,0.39835,-0.013304,0.521199,0.721244,0.456244
0.616323,-1.33152,-2.37918,1.9212,0.535976,-1.2236,-0.175134,0.0097004,0.311212,0.700392,0.709083,-0.0815629
0.0339651,-0.637161,1.95879,1.57365,-3.09799,-2.6337,0.411312,0.123189,0.053655,0.726292,0.0627855,0.684513
0.0347907,-0.63483,1.95278,1.60684,-2.83179,0.27653,0.415912,0.123692,0.053857,-0.825331,-0.322189,-0.463705
-1.09518,-0.463511,1.42482,2.19119,-1.6296,-1.21496,0.374393,-0.488524,0.0521957,-0.313862,-0.150127,0.937525
-0.781488,0.309743,-2.55002,0.566353,1.18828,-0.393018,0.25825,-0.102477,0.276938,0.899228,0.31504,-0.303545
-2.24221,-0.916802,0.91442,-1.23288,2.02108,1.80545,-0.374998,-0.647416,0.396233,0.428136,0.875333,0.224703
-0.844994,-2.12051,-0.725821,-1.44959,0.769777,2.33017,-0.372273,0.583964,0.603972,-0.0508908,-0.664559,-0.745501
2.41807,-2.0447,-1.10311,0.925205,-1.70053,-2.03421,0.310686,-0.420071,0.522299,-0.85272,0.161815,0.496673
0.860289,-0.17766,0.715005,2.04567,-2.16412,1.27421,0.377152,0.605691,0.0437561,0.423868,0.121125,-0.897588
0.9309,0.309782,-1.53079,1.03855,2.54487,-1.76784,0.244658,0.511469,0.235016,0.0994056,-0.0507012,-0.993754
-0.75368,-0.677998,2.27169,1.95016,0.934979,0.182882,0.336526,-0.166138,0.0506814,0.881303,0.257921,-0.395956
0.220636,-0.860481,3.09841,0.816535,-0.284937,-3.10922,0.00167302,0.112237,0.197515,-0.996609,0.064403,-0.0512176
2.3106,-0.102497,2.74523,-0.894611,-1.50361,2.4809,-0.0706119,-0.0845457,-0.0383208,-0.982766,-0.0918462,-0.160425
1.73587,0.309527,2.8418,-0.522314,-1.36361,0.0723137,-0.102104,-0.0513236,0.0460027,0.927584,0.371713,0.0376561
0.892942,-2.096,-0.0189361,-1.26342,0.119223,0.416492,-0.359918,-0.272988,0.884488,0.528338,0.829671,-0.180289
0.0508475,0.310064,-1.66829,-0.202034,2.39187,-2.67608,0.575832,0.138596,0.341907,0.472341,-0.585675,-0.658695
-1.56598,-0.726936,2.263,-3.14159,-1.55928,2.8791,0.111199,-0.425249,-0.0171199,0.96442,0.264366,0.00210253
-0.933209,0.309794,-2.27034,0.0336977,0.374218,-1.28043,0.292738,-0.211799,0.355418,0.673959,-0.733953,0.0842127
-0.931688,0.309797,-1.92912,2.77003,1.61112,-2.63891,0.266146,-0.175138,0.312778,-0.973744,-0.157636,-0.164233
-0.931182,0.309796,-2.24854,0.840839,-1.12446,-0.662871,0.295253,-0.214009,0.282478,-0.335959,-0.739607,-0.583192
-0.87884,0.0206469,0.0999212,0.175694,-0.518373,-2.14227,0.585982,-0.5361,-0.0573202,0.336377,0.0140674,-0.941622
-0.786008,0.309874,-3.07913,0.404389,-2.55863,1.85183,0.151945,0.00232501,0.169765,-0.251182,0.467547,-0.84753
-2.47841,-0.774606,2.10838,-0.543973,3.1198,-1.03751,-0.191774,-0.288327,-0.0614969,0.206819,0.147514,-0.967195
-2.68968,0.309727,-0.690585,0.0923137,-1.95893,-2.81068,-0.668298,-0.445731,0.0146887,0.607788,-0.678053,-0.413324
-2.70516,0.0204562,0.0924439,-0.535828,1.05411,-3.11972,-0.72737,-0.459704,-0.0500358,-0.783726,0.593607,0.182766
